created_at,text,favorites,retweets,in_reply_to
2019-09-08 21:47:40,RT @Phumzamnguni: 💔😩 https://t.co/FXhJUAO0FS,0,2,
2019-09-07 21:06:46,RT @Koena_za: JUST RETWEET. Maybe our customer is on your TL. @djsbu #DJSBU https://t.co/OUOmXe3P0X,0,184,
2019-09-07 20:09:26,@Peloetshiamo87 @RapsmontanaSA Amen,1,1,Peloetshiamo87
2019-09-06 20:25:22,RT @BGT_ENG: Magic @neymarjr ⚽️🇧🇷 https://t.co/ioT80UWwOO,0,2330,
2019-09-06 14:25:20,@ShakesRampedi Ama 2000s.... don't let the beard fool u.,0,0,ShakesRampedi
2019-09-05 23:47:06,RT @EdNigma15: #BokoHaramChallenge I hope when boko haram See's this tweet they have a laugh like we as south Africans are https://t.co/Nag…,0,2845,
2019-09-05 19:12:50,"RT @xolani__mabaso: If u want to know who @JabuMahlangu12 shuffle was, ask Lavas Mohlala  and and Matthew Booth, ba tlao fa story ""Jabu Pul…",0,379,
2019-09-05 18:40:28,@AdvBarryRoux Manje le inja ye-game,0,0,AdvBarryRoux
2019-09-05 14:00:54,@Lotto_Star Me too,0,0,Lotto_Star
2019-09-05 13:20:48,RT @itzjennyk: Here is a little distraction 🙈May it help you too😘 https://t.co/y0rFywQLKZ,0,4,
2019-09-05 13:06:06,@kelplus @opabunmiayobami @Zaddy_nomso @mizjazmine google it.,0,0,kelplus
2019-09-05 12:39:36,@opabunmiayobami @kelplus @Zaddy_nomso @mizjazmine My friend I will not be urging about things that even yourself a… https://t.co/YPBhnlKq3J,0,0,opabunmiayobami
2019-09-05 12:32:52,@Julius_S_Malema EFF is funded by Drug Dealers period. How they deffend them like this? I wasted my vote here! The… https://t.co/Uov3DOCNDJ,1,0,Julius_S_Malema
2019-09-05 08:43:48,@opabunmiayobami @kelplus @Zaddy_nomso @mizjazmine My friend you are misinformed...... you should visit SA you will… https://t.co/RoA91oatd8,0,0,opabunmiayobami
2019-09-05 07:00:20,@ewnupdates Nah leave her....attention seeker.,1,0,ewnupdates
2019-09-05 06:08:46,@kwatamaskus @Mr_Luggage @Zaddy_nomso Lol....people can not force us to know people who are irrelevant. She is addi… https://t.co/hFBfYQ51ly,0,0,kwatamaskus
2019-09-04 15:04:27,@Lorde_Ruby @TiwaSavage Attention seeker..,0,0,Lorde_Ruby
2019-09-04 15:03:32,@Ability78675119 @MadikelaMakgaba @TiwaSavage yes in Nigeria....not here. we don't know her,1,0,Ability78675119
2019-09-04 14:52:16,@DarlingtonN3 @Zaddy_nomso Maybe.... but we don't know her period.,0,0,DarlingtonN3
2019-09-04 14:46:34,Tiwa doesn't have that thing to make any impact on DSTV delicious Festival in Johannesburg https://t.co/O86dDcvFKE,1,0,
2019-09-04 14:29:01,@Cutewalterr Thats good.... we don't even hear their lyrics.,0,0,Cutewalterr
2019-09-04 14:12:46,@olakunyimi @ht4211 @addylebea @Ara_16V I agree....but we don't know her.,1,0,olakunyimi
2019-09-04 14:07:05,@DUCHESS_hinata @Zaddy_nomso Yes and we don't care about her,0,0,DUCHESS_hinata
2019-09-04 14:05:19,@kelplus @Zaddy_nomso @mizjazmine Maybe....but we don't know her and we don't care.,0,0,kelplus
2019-09-04 14:01:31,@Mr_Luggage @Zaddy_nomso Bigger or not....we don't know her period!!! And we don't care.,0,0,MrLuggageGuy
2019-09-04 13:44:37,People are forcing us to know this lady....Tiwa. we don't know her period!!!!.,2,0,
2019-09-04 13:38:29,@Madumetja_SoLo We don't know her period!!!,0,0,Madumetja_SoLo
2019-09-04 13:36:05,@khris_ady @Madumetja_SoLo Not her.,0,0,khris_ady
2019-09-03 15:08:14,@Tobiechukwu That video is fake...,0,0,Tobiechukwu
2019-09-03 12:56:08,@EFFSouthAfrica I am bigging to believe that EFF is funded by drugs dealers....why are they diffending so much whil… https://t.co/zwCIb36mNY,7,0,EFFSouthAfrica
2019-09-03 12:32:16,@EFFSouthAfrica @Julius_S_Malema Who is bringing drugs to SA?,14,0,EFFSouthAfrica
2019-09-03 11:11:24,RT @SirHenryKau: Talent plus hard work 🔥🔥😎 https://t.co/hsuAQP2z0r,0,2399,
2019-09-03 11:08:10,"RT @uYesuKrestu: Most painful thing to watch 😢💔

#UyineneMrwetyana #RIPUyinene
#AmINext https://t.co/E0tNfQKfEF",0,6649,
2019-09-03 11:02:37,@lekau_101 Supported..... they must also take thier drugs business out of SA.,0,0,lekau_101
2019-09-03 08:39:51,RT @choekza: I've looking for this video for a while #SAShutdown https://t.co/fdxEBO5wlT,0,11423,
2019-09-02 21:38:07,RT @ChristoThurston: This man is a boss👊🏾👊🏾👊🏾 https://t.co/Az8nt2nEbD,0,3132,
2019-09-02 09:16:23,@vendalashu @IrvinJimSA Yes parasites....,1,0,vendalashu
2019-09-01 19:36:37,"RT @MaS1banda: This.
Is.
So.
Adorable.
😆😆😆
https://t.co/ZlArFbyXip",0,359,
2019-08-31 13:00:45,@BafanaBafana Mihlolo.. https://t.co/bVGHIndcZA,1,0,BafanaBafana
2019-08-28 20:49:25,@ClubBrugge the presence of the 🦁 is felt...,1,0,ClubBrugge
2019-08-28 10:18:30,@Lotto_Star I am winning today......,0,0,Lotto_Star
2019-08-27 20:31:48,@SABCNewsOnline Mboweni or Parvin?,0,0,SABCNewsOnline
2019-08-27 20:17:49,"RT @SiyaMtitshana: #Amakhosi4Life supporters, drop a meme that describes how you feel.

Mine: https://t.co/E2AGgP2YUQ",0,24,
2019-08-27 19:56:20,@sonke_t_ @Cafulele1 I wish they can change Parker too,0,0,sonke_t_
2019-08-26 19:38:40,"RT @MzwaneleManyi: Let's do some service to the young girl by RT this post and make the owner famous.
@SAPoliceService https://t.co/VlXZUBE…",0,6172,
2019-08-15 13:25:24,RT @Zwelinzima1: Juju was spot on! https://t.co/2pC5A2b7Ya,0,102,
2019-08-13 20:17:30,@GangGangFootba1 International?😀😀😀😀,0,0,GangGangFootba1
2019-08-13 18:37:41,@Zuks_Franco Lol Marabastard FC.,0,0,Zuks_Franco
2019-08-13 18:32:53,never write to #PleaseStepIn because at the end of the day you'll be the one on the wrong side. https://t.co/pmlArgyZbk,20,0,
2019-08-13 15:13:50,Thats great!!! He will have enough time to learn to read and write in jail...#R kelly https://t.co/cwAVJ7BC8n,1,0,
2019-08-12 18:22:17,@ritchardie Abo madibuseng sometimes they are green somtyms red sumtimes orange....EFF is not reliable,0,0,_Causer_
2019-08-12 18:18:08,@SowetanLIVE I love it too,3,0,SowetanLIVE
2019-08-10 20:52:01,@AliJunior1st All combined https://t.co/gg24k3WY4B,0,0,AliJunior1st
2019-08-07 11:53:36,"RT @Complex: It's a family affair.

https://t.co/CpUg4ehZJ2",0,13861,
2019-08-03 20:34:55,RT @robzinterris: 😂😂😂😂😂😂😂 Legendary move! https://t.co/6uKgTMenbD,0,2,
2019-07-31 06:30:38,@fanamokoena Fully agreed.....no action nyana!!! we want a white house  down or olympus has fallen type of the Pres… https://t.co/1zLQC7iSbe,1,0,fanamokoena
2019-07-31 06:14:05,RT @Rodney_Dee: @fanamokoena 🤣🤣🤣Wake up wena this is real life NOT generations https://t.co/5xqdgoklM4,0,2,
2019-07-31 06:10:07,@Rodney_Dee @fanamokoena 😂🤣🤣🤣🤣,0,0,Rodney_Dee
2019-07-31 06:07:44,@OwaseMzantsi @fanamokoena Malema is a crook.....history can testify to this.,0,0,OwaseMzantsi
2019-07-27 21:54:50,@siphosilwana @sa_lottery Congrats,0,0,siphosilwana
2019-07-24 10:18:35,RT @Mbikisha: #NewProfilePic #Amakhosi4Life ✌ https://t.co/MkJ7oQG0Bk,0,6,
2019-07-23 09:02:30,@TimesLIVE Mkhwebane is a lair full stop!!!,0,0,TimesLIVE
2019-07-22 09:34:26,RT @_DaMoss: Babes wamanga #PublicProtectorMkhwebane #BusisiweMkhwebane #concourt https://t.co/FaBjHgixsy,0,2,
2019-07-22 09:33:18,"RT @crowieN: Constitutional Court 1️⃣  - Busisiwe Mkhwebana 0️⃣ 

#BusisiweMkhwebane #StateCapetureInquiry https://t.co/DwRJqDQLrx",0,3,
2019-07-15 18:38:38,@Sichwe Lol....kufana with a person who is owing you money and yet againa iweight....signs of disrespect.,0,0,Sichwe
2019-07-15 13:37:57,#JacobZuma.....how does uBaba make it. How can someone gain so much weight whilst anda ipressure engaka.....,3,1,
2019-07-07 19:05:04,RT @Reagan_TheFirst: Looking at my problems like: https://t.co/qlNuadeCNq,0,1,
2019-07-06 23:40:40,"RT @CAF_Online: #BafanaBafana players, you're a beaut 😍

Head over to our @instagram page for more: https://t.co/PS22iDbdeR 

#TotalAFCON20…",0,979,
2019-07-06 22:58:02,#EGYRSA....well done boys. Now you can come home. You have left a mark on this tournament afcon2019.,1,0,
2019-07-06 22:36:17,RT @kabeloMatlejoan: If Hlanti breaks Salah's left leg and the Ref doesn't give a red card..The Egyptian players will protest and that will…,0,3,
2019-07-06 21:56:33,"RT @PuleMatlho: BREAKING NEWS :
""Hlanti just escourted by heavy security personnel as he tried to stop Mo Salah from entering Egyptian dres…",0,34,
2019-07-06 21:52:35,"RT @Ntokozo969: Retweet to laugh at them😂😂
#EGYRSA https://t.co/KubiREWjIL",0,2328,
2019-07-06 21:52:16,"RT @Q_BinLaden: If you’re South African and you reading this tweet...please retweet for Bafana Bafana ❤️❤️❤️❤️
#EGYRSA",0,4321,
2019-07-04 07:17:46,@kulanicool lol🤣,1,0,kulanicool
2019-07-03 20:40:38,RT @msanele112: 😅😅😅 https://t.co/mF0HgXaKph,0,18,
2019-07-02 18:24:09,Bafana Bafana.....should have scored 2 more goals against Namibia😭,0,0,
2019-07-02 14:30:57,@MothoMuntu @EFFSouthAfrica 🤣🤣🤣🤣🤣,1,0,MothoMuntu
2019-07-02 08:15:27,@GlassPearl You are 100% right........,1,0,GlassPearl
2019-07-02 08:14:34,RT @GlassPearl: Bafana Bafana players think they're better than they are so they don't work hard enough. Fans think they're better than the…,0,4,
2019-06-28 18:56:25,#MORCIV....not good results for bafana bafana.,1,0,
2019-06-27 14:11:17,@_JustBathi @PhenomenalNef @KhanyiMbau_Fan 😂 😂 😂 😂,0,0,_JustBathi
2019-06-27 14:10:27,RT @_JustBathi: @PhenomenalNef @KhanyiMbau_Fan Khanyi Van Botha ....I'm screaming https://t.co/Cp4GzvDm1s,0,6,
2019-06-20 21:08:10,@TimesLIVE This late?....,0,0,TimesLIVE
2019-06-20 20:44:15,@kulanicool 😂 😂 😂 😂 😂 He might even change his mind about stepping down.,1,0,kulanicool
2019-06-20 20:42:53,RT @kulanicool: #SONA2019 why do they still interview Prince Mangosuthu https://t.co/sSiGlgj8Of,0,5,
2019-06-20 20:39:17,#SONA2019..... But I think Ramaphosa gave us a hint about this new smart city..... He said the train will travel th… https://t.co/DJSOUEmBjJ,0,0,
2019-06-20 20:18:43,#SONA19..... Dreams never happens Zuma also had a dream of Nkandlaville or was it Zumaville,0,0,
2019-06-20 19:21:46,@brogxnblack Who is this man,0,0,brogxnblack
2019-06-20 16:39:24,"#SONA2019.... Ramaphosa has already delivered 3 Sona yet nothing done. Sizwa Thuma Mina, New Dawn but dololo imiseb… https://t.co/5wdGXIoohG",0,0,
