created_at,text,favorites,retweets,in_reply_to
2019-06-20 19:09:49,@Funo_Rali Rands,0,0,Funo_Rali
2019-06-20 18:59:20,@Funo_Rali Foreign. The president is living in dreamland.,0,0,Funo_Rali
2019-06-20 18:43:30,"With a debt of over 3 trillions, n we planning to build a new city? With what budget? #SONA2019",0,0,
2019-06-20 18:24:09,you planning to build a new city when we failing to manage what we have? On which land are going to build on?. This… https://t.co/r7kCRkyQPC,0,0,
2019-06-19 20:19:17,@_Hybreed_ I will hold my laughter https://t.co/nHRovWIMjm,0,0,_Hybreed_
2019-06-19 19:22:09,@missZwanga Relationship ya muvenḓa na muvenḓa hutovha uri i ṱoḓa vhathu vho vhibvaho ṱhohoni. Mara this days u wil… https://t.co/cWtxDkRCdu,0,0,missZwanga
2019-06-14 09:41:58,@danielmarven This is mshoza looking taniel https://t.co/9SDrIhwAqd,4,0,danielmarven
2019-06-14 06:47:03,@tumisole Are you trying to make me cry? 😏It worked https://t.co/z4Qbaz4W5A,0,0,tumisole
2019-06-13 04:21:48,@HuaweiZA Hi I'm in limpopo and driving to gauteng just to change a battery is just off. Can't you guys at least have 1 store in polokwane,1,0,HuaweiZA
2019-06-13 04:11:15,@eNCA Meaning the people who are employed to deliver will now be jobless 😒,0,0,eNCA
2019-06-13 03:54:52,@MrsKillMonger As a man i feel offended being replaced by a plastic coz this guys out there don't wanna represent us https://t.co/ROjj57WJAc,1,0,MrsKillMonger
2019-06-13 01:14:34,@AdvBarryRoux @CheckersSA https://t.co/zIXMUfyhHi,0,0,AdvoBarryRoux
2019-06-13 00:28:15,A government that still uses Z-83 for employment preaching about industrial revolution 😂😂 South Africa is a joke #YouthInConvo,1,0,
2019-06-11 20:15:04,@Mbali_porsh @Ntshieng_ This is the phone i miss https://t.co/FUdav6iMUU,1,1,Mbali_porsh
2019-06-07 07:51:32,"@KatlegoMaseng1 This conversation between this 2 is so serious, talking only won't be enough, that's why the little… https://t.co/qHlTj1junt",0,0,KatlegoMaseng1
2019-06-07 07:43:20,"@Thembu_Nev @eNCA I am happy for what they did, only politicians has been benefiting in our country",0,0,Thembu_Nev
2019-06-03 21:39:42,@missZwanga @MrumaDrive @Zamo_BZ Ukho ṱoḓa muṱa mungafhani? https://t.co/UFVblLhKfD,1,0,missZwanga
2019-06-03 12:57:01,@RALETMaN @casspernyovest @JessicaBurciaga https://t.co/cuAYzqLtcN,2,1,RALETMaN
2019-06-02 16:44:16,"@rodneyMnkosi @Sjava_atm Mr serious, please loosen up a bit https://t.co/15LI3OibiG",81,2,rodneyMnkosi
2019-05-30 21:13:36,@CalvinDuncan17 Stop that now https://t.co/EtFn3QUu0f,0,0,CalvinDuncan17
2019-05-29 12:55:24,@Nana__Xaba I've never been this confused https://t.co/vxKDsursPJ,0,0,Nana__Xaba
2019-05-29 12:49:56,"@7modidima10173 @EFFSouthAfrica @FloydShivambu I see what you did there, n m not gonna laugh https://t.co/58rrgwDvL0",2,0,7modidima10173
2019-05-29 12:44:36,@eNCA Same song different DJ 😑,0,0,eNCA
2019-05-29 10:46:51,"@CapitecBankSA I've never won a thing in my life, can you please give that 5k to me, i really need it https://t.co/gqnCWJgiTj",0,0,CapitecBankSA
2019-05-23 08:00:02,@UmalambaneZN Iphi ingane? https://t.co/6Ohg4KcNT3,2,0,UmalambaneZN
2019-05-21 20:29:16,@Troniiq_Sithole Uyaaaaanya!! https://t.co/iJR3F75iDC,0,0,Troniiq_Sithole
2019-05-21 04:33:11,"South Africa feels so presidentless, i hate to admit but Ramaphosa doesn't have that president thing. https://t.co/pTZBTKZZdC",0,0,
2019-05-19 20:35:49,@PresJGZuma Where is that guy who kicked Arnold Schwarzenegger... I wanna show him where the president stays https://t.co/PvbJ3vcm8K,1,0,PresJGZuma
2019-05-19 05:42:33,RT @Nedbank: RT to pledge your support for #TeamUp4KZN and Nedbank will donate R5 for every retweet to the Red Cross (up to the value of R1…,0,9636,
2019-05-19 05:36:31,https://t.co/Jabb6BwBN3,0,0,PhumudZ0
2019-05-19 05:35:53,Bundle of panthers https://t.co/h3HcKMN4Ot,1,0,
2019-05-19 05:34:20,@nyaikae Hasta lavista .... Baby https://t.co/rOhkcFlFrh,0,0,nyaikae
2019-05-18 21:55:29,@IIKHUNE_32_16 @KaizerChiefs N u won the Twitter cup https://t.co/sWOkJTcHS9,0,0,IIKHUNE_32_16
2019-05-15 18:01:35,"@eNCA And in june standard bank is closing 91 branches in South Africa.... More unemployment coming, from then McDo… https://t.co/7oNEGsIyik",0,0,eNCA
2019-05-14 20:24:33,@WahNkosi https://t.co/XOoZtoCmBl,0,0,WahNkosi
2019-05-14 19:47:16,@Troniiq_Sithole https://t.co/dKD0eYFykl,0,0,Troniiq_Sithole
2019-05-14 14:09:18,@TheOrign_ I know what you mean by saying gifted 😅,1,0,TheOrign_
2019-05-14 07:10:19,😂 🔥 https://t.co/NjwzwOWCop,0,0,
2019-05-12 03:05:34,@_BlackZA The size of it looks small 😢.,1,0,_BlackZA
2019-05-11 04:47:31,@News24 He korobela is working overtime. She knows what she did https://t.co/LAFuVuwNr2,0,0,News24
2019-05-09 04:11:59,"@IECSouthAfrica That won't happen. You failed as a committee, and you should stop scaring people because you know y… https://t.co/UNybqJRSaM",0,0,IECSouthAfrica
2019-05-09 03:57:13,"@Moya_Thoka @KhanyisaMpho This woman voted on the special ballot, she was there to vote again",0,1,RakgadiMo
2019-05-06 15:14:43,@Funo_Rali @EFFSouthAfrica 😂 Just kidding. What proof do they hae that i took the pic,0,0,Funo_Rali
2019-05-06 15:13:03,@Funo_Rali @EFFSouthAfrica Come arrest me,0,0,Funo_Rali
2019-05-04 02:53:13,@XhakazaMdu @djsbu 😂 Come back m waiting for you https://t.co/yy8NjdFxI5,0,0,XhakazaMdu
2019-05-04 02:49:02,@HopeWellEH @LADYEMILY96 She can slap you with her boob https://t.co/iiM0PC2g5f,0,0,HopeWellEH
2019-05-04 02:28:44,@CalvinDuncan17 @plan3tary @neilwefk I'll need a favor from in the next 3 months. For now if you using telkom i can… https://t.co/0l7hEif1ak,0,0,CalvinDuncan17
2019-05-04 02:21:15,@Nhlanhla717 And your Twitter name just confuse me 🙄 https://t.co/zwiTws21h1,0,0,Nhlanhla717
2019-05-03 18:34:20,"RT @iaaforg: .@caster800m wins the women's 800m in a meeting record and world leading time of 1:54.98 #DohaDL

📸:@Diamond_League https://t.…",0,3178,
2019-05-03 17:52:57,@PatrickYuen_36 @caster800m She was running away from IAAF,1,0,PatrickYuen_36
2019-05-03 17:51:21,@Nkosina62070538 Why this meme https://t.co/xeerhXflUS,0,0,Nkosina62070538
2019-05-03 17:48:40,@Chriseldalewis It pained me that she wasn't happy for that win 😭,0,0,Chriseldalewis
2019-05-01 08:58:34,"RT @sthebeworldwide: Let's settle this once and for ALL!

RT     -    OROS 
LIKE  -    DA https://t.co/S1t1QKxQAt",0,4255,
2019-05-01 05:08:46,"@AdvBarryRoux Does he even know that when u use FNB and u buying airtime they charge you R2.50?

The man in suits a… https://t.co/e7qOziqQHg",1,0,AdvBarryRoux
2019-04-30 06:26:32,@danielmarven Amazon position https://t.co/EPF1NXE0rv,1,0,danielmarven
2019-04-27 09:33:04,@eNCA For white people yes,0,0,eNCA
2019-04-21 11:56:21,@tholakele15 Nkomo is a Cow m i right?,2,0,tholakele15
2019-04-21 11:32:03,@eNCA They r stupid. I paid off those police last night n i feel no shame.,0,0,eNCA
2019-04-20 10:16:47,@Poses16 @ZikiiGeza 🤣🤣 Ssssshhhhhh 🤫... I know that u know the website 😂😂,2,0,Poses16
2019-04-20 01:37:16,"@African_Spring @Natz_online @Julius_S_Malema @PaulivW @VusiSambo Get your kak together, u can't be told what needs… https://t.co/xP5TnVo9jP",0,0,African_Spring
2019-04-20 01:26:37,@Dwarflefant @DChimhavi @iSiphoSihle @Julius_S_Malema @tumisole Changing all countries into states will benefit mor… https://t.co/oeDDrycXXR,1,0,Dwarflefant
2019-04-20 01:11:27,@TakaTina1 @HulisaniRavele Haibo https://t.co/76wIDNw61n,1,0,TakaTina1
2019-04-19 04:48:12,@MbataneMatshaya Those idiots https://t.co/omnDc87fBy,0,0,MbataneMatshaya
2019-04-19 04:27:28,@BongsTheOnlyBoy Body shaming is not right. Grow some sense and think before you post. Not everything is about likes. This 1 here is wrong,0,0,BongsTheOnlyBoy
2019-04-19 04:12:56,@TakaTina1 @PearlThusi @HuaweiZA M also using sony xperia xz premium. But it can't do that. https://t.co/U9WutEpT0K,4,0,TakaTina1
2019-04-18 06:54:59,@djsbu Are you ohk tsotsi? https://t.co/ha421wsjbT,6,0,djsbu
2019-04-17 03:31:12,@MbalulaFikile @CyrilRamaphosa Like we expected. old ages only https://t.co/QEyK6IVraP,0,0,MbalulaFikile
2019-04-17 02:52:18,@jmcappiello White people will complain but are the once killing Lions for sport https://t.co/qKvEwdX5gu,0,0,jmcappiello
2019-04-16 20:49:50,"@CyrilRamaphosa You preach job creation, why are we allowing the new system that is being used by the banks to take… https://t.co/DwQfZpXkyX",0,0,CyrilRamaphosa
2019-04-16 13:09:10,@UnknownSavagist @KingJayZim @AdvBarryRoux @matizprivie For Only Retarded Drivers,0,0,CapturedZuptite
2019-04-15 04:44:41,"RT @AdvBarryRoux: Patrick from Limpopo was injured by Mobicel explosion. Mobicel sent people to visit him. They took pictures, promised to…",0,1139,
2019-04-13 03:36:44,@Ntshieng_ No matter how hard he try... A di*k print will be there https://t.co/sakpaxpIqD,7,0,Ntshieng_
2019-04-11 15:56:27,@BrianMpofus @eNCA @djsbu I'm so disappointed. No words can express how i really feel specially when u preach hustl… https://t.co/EMZaooUgjb,0,0,BrianMpofus
2019-04-10 07:44:25,@LogGic_SA Dragon ball super,0,0,loggic_sa
2019-04-09 20:02:18,@SineThePink1 @zuluphill @ThaboT_style @Vukile_vee 😂 @SineThePink1 all guys guys u want them,1,0,SineThePink1
2019-04-08 18:38:36,@VeeloMuhler Aḓe ndi muborolose,0,0,VeeloMuhler
2019-04-08 12:44:58,RT @AdvBarryRoux: What kind of fuckery is this? Who are these people beating this girl? These people must be found. https://t.co/AtkxoSyFtU,0,3467,
2019-04-08 04:28:50,RT @guapcedes: RT FOR GOODLUCK . https://t.co/lTHxB7nJTj,0,83154,
2019-04-07 09:02:52,@T_IsAaq @BROWNEYEYS1 @rkelly shes not a man🤣🤣,1,0,isaactembo7th
2019-04-07 05:32:56,"@BROWNEYEYS1 @rkelly You will need to call out all the names mentioned in the Bible for this prayer to be heard,",1,0,BROWNEYEYS1
2019-04-06 18:32:25,RT @TBanSA: Retweet if you know this location. https://t.co/bpuUoSXEI2,0,474,
2019-04-06 17:45:31,"@Emkay27362316 @TakaTina1 Give that boy a helmet, u got owned 😂😂 https://t.co/BAAp1QEJl3",1,0,Emkay27362316
